Year,PropertyType,ZipCode,TotalYearlyEnergyUsage
2016,Other,02118,54755286.999999993
2016,Other,02119,11822294.8
2016,Other,02120,1807690.4
2016,Other,02122,350393.0
2016,Other,02124,911.0
2016,Other,02125,5004878.2
2016,Other,02127,10739446.6
2016,Other,02128,1000981.3
2016,Other,02129,54587877.1
2016,Other,02130,9234199.5
2016,Other,02131,2163789.7
2016,Other,02132,271049.3
2016,Other,02134,17897708.1
2016,Other,02135,1031062.9
2016,Other,02136,131989.8
2016,Other,02205,64651689.1
2016,Other,02210,9590751.6
2016,Other,02215,497249543.90000004
2016,Other - Education,01225,3701794.4
2016,Other - Education,02115,4763487.7
2016,Other - Education,02116,13278093.8
2016,Other - Education,02119,2407566.3
2016,Other - Education,02120,6917697.8
2016,Other - Education,02125,3282938.1
2016,Other - Education,02135,16966101.6
2016,Other - Education,02446,1001117.3
2016,Other - Education,21242,211058.3
2016,Other - Entertainment/Public Assembly,02110,24712350.1
2016,Other - Entertainment/Public Assembly,02116,2785945.0
2016,Other - Entertainment/Public Assembly,02122,5742256.4
2016,Other - Entertainment/Public Assembly,02128,
2016,Other - Entertainment/Public Assembly,02163,17115564.9
2016,Other - Lodging/Residential,02114,2322857.2
2016,Other - Lodging/Residential,02119,22735939.7
2016,Other - Lodging/Residential,02130,6369172.2
2016,Other - Lodging/Residential,02131,8878911.1
2016,Other - Lodging/Residential,02132,5180106.7
2016,Other - Lodging/Residential,02134,2553517.1
2016,Other - Lodging/Residential,02135,3849055.8
2016,Other - Lodging/Residential,02210,10783060.7
2016,Other - Mall,02109,2028080.5
2016,Other - Mall,02121,14252176.3
2016,Other - Mall,02125,2845991.7
2016,Other - Mall,02130,1588768.5
2016,Other - Public Services,02118,1877170.6
2016,Other - Public Services,02128,525829.8
2016,Other - Public Services,02210,158753.5
2016,Other - Recreation,02109,325687.0
2016,Other - Recreation,02111,169800.0
2016,Other - Recreation,02113,1844832.2
2016,Other - Recreation,02119,10363918.5
2016,Other - Recreation,02120,5162595.7
2016,Other - Recreation,02124,1481329.9
2016,Other - Recreation,02126,942004.3
2016,Other - Recreation,02127,8810013.6
2016,Other - Recreation,02128,1702091.6
2016,Other - Recreation,02130,4075048.1
2016,Other - Recreation,02131,5756049.0
2016,Other - Recreation,02132,3247569.2
2016,Other - Recreation,02134,8032434.7
2016,Other - Recreation,02136,901859.8
2016,Other - Services,02127,8472959.0
2016,Other - Services,02129,3777020.3
2016,Other - Services,02135,
2016,Other - Specialty Hospital,02114,59444712.0
2016,Other - Specialty Hospital,02115,1077092067.0
2016,Other - Specialty Hospital,02130,31258597.8
2016,Other - Specialty Hospital,02135,14371897.1
2016,Other - Stadium,02215,9427768.6
2016,Other - Utility,02118,11268686.5
2016,Other - Utility,02163,10330329.6
2016,Outpatient Rehabilitation/Physical Therapy,02131,1721152.1
2016,Outpatient Rehabilitation/Physical Therapy,02215,94896726.4
2016,Parking,02108,7406183.0
2016,Parking,02109,3864049.0999999996
2016,Parking,02111,777915.6
2016,Parking,02114,26953690.0
2016,Parking,02115,46232361.5
2016,Parking,02116,18770834.2
2016,Parking,02118,318609.7
2016,Parking,02134,5553511.8
2016,Parking,02135,9118229.2
2016,Parking,02215,1089167.0
2016,Performing Arts,02111,11799529.3
2016,Performing Arts,02116,3065107556.9
2016,Performing Arts,02163,1418893.6
2016,Performing Arts,02215,4607028.4
2016,Police Station,02114,6044764.6
2016,Police Station,02118,6736056.2
2016,Police Station,02119,7620154.5
2016,Police Station,02120,42564571.8
2016,Police Station,02122,2633113.8
2016,Police Station,02124,2899342.9
2016,Police Station,02125,686902.4
2016,Police Station,02126,249982.8
2016,Police Station,02127,435159.7
2016,Police Station,02128,2416514.2
2016,Police Station,02129,1747053.1
2016,Police Station,02130,2210307.1
2016,Police Station,02132,3183850.9
2016,Police Station,02136,8762041.2
2016,Police Station,02169,16787.0
2016,Police Station,02171,235035.6
2016,Police Station,02201,2197144.5
2016,Pre-school/Daycare,02118,2525899.9
2016,Race Track,02134,2904327.2
2016,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02125,1515034.5
2016,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02126,385805.0
2016,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02130,481371.0
2016,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02131,1516965.0
2016,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02132,87783.9
2016,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02134,456452.4
2016,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02136,778238.9
2016,Residence Hall/Dormitory,02108,16880977.8
2016,Residence Hall/Dormitory,02111,20902974.2
2016,Residence Hall/Dormitory,02114,325914.2
2016,Residence Hall/Dormitory,02115,33743048.8
2016,Residence Hall/Dormitory,02116,
2016,Residence Hall/Dormitory,02126,
2016,Residence Hall/Dormitory,02128,6309562.5
2016,Residence Hall/Dormitory,02163,43373752.8
2016,Residence Hall/Dormitory,02171,1253657.6
2016,Residence Hall/Dormitory,02215,244407509.20000002
2016,Residential Care Facility,02130,8539470.0
2016,Restaurant,02110,36505853.8
2016,Restaurant,02215,3009450.0
2016,Retail Store,02108,25900505.4
2016,Retail Store,02111,
2016,Retail Store,02116,4349324.9
2016,Retail Store,02122,6477271.2
2016,Retail Store,02125,21581314.9
2016,Retail Store,02132,9563081.7
2016,Retail Store,02134,1651987.7
2016,Retail Store,02199,23219890.9
2016,Retail Store,02215,23736278.700000003
2016,Self-Storage Facility,02118,2465064.3
2016,Self-Storage Facility,02125,2630959.0
2016,Self-Storage Facility,02128,1500512.5
2016,Self-Storage Facility,02135,4005257.8
2016,Self-Storage Facility,02136,812534.8
2016,Senior Care Community,02114,5838301.3
2016,Senior Care Community,02120,2650578.1
2016,Senior Care Community,02122,9589094.8
2016,Senior Care Community,02124,17844789.9
2016,Senior Care Community,02127,27006436.5
2016,Senior Care Community,02130,37118990.3
2016,Senior Care Community,02132,9989782.9
2016,Senior Care Community,02135,5394391.0
2016,Single Family Home,02163,619206.3
2016,Social/Meeting Hall,02128,767300.0
2016,Social/Meeting Hall,02131,2817050.1
2016,Social/Meeting Hall,02132,1467970.9
2016,Social/Meeting Hall,02163,1316743.8
2016,Social/Meeting Hall,02215,3021635.0
2016,Stadium (Open),02134,11244912.2
2016,Stadium (Open),02215,74289629.2
2016,State Office Building,02108,86280640.0
2016,State Office Building,02114,66090998.0
2016,State Office Building,02116,46932216.0
2016,Strip Mall,02110,287534.7
2016,Strip Mall,02129,4165863.8
2016,Strip Mall,02130,3682763.1
2016,Strip Mall,02446,1284315.2
2016,Strip Mall,02467,761922842.0
2016,Supermarket/Grocery Store,02120,9873792.1
2016,Supermarket/Grocery Store,02121,10736425.8
2016,Supermarket/Grocery Store,02122,39756980.0
2016,Supermarket/Grocery Store,02124,15680397.6
2016,Supermarket/Grocery Store,02125,14445851.8
2016,Supermarket/Grocery Store,02127,5776977.4
2016,Supermarket/Grocery Store,02128,13145490.2
2016,Supermarket/Grocery Store,02130,19761798.8
2016,Supermarket/Grocery Store,02131,9515343.1
2016,Supermarket/Grocery Store,02132,15783567.5
2016,Supermarket/Grocery Store,02134,17581736.0
2016,Supermarket/Grocery Store,02135,12801950.2
2016,Supermarket/Grocery Store,02136,20448079.6
2016,Supermarket/Grocery Store,02199,17566979.5
2016,Supermarket/Grocery Store,02215,31258791.6
2016,Supermarket/Grocery Store,02481,15431169.5
2016,Urgent Care/Clinic/Other Outpatient,02118,19563871.200000003
2016,Urgent Care/Clinic/Other Outpatient,02119,234441.9
2016,Urgent Care/Clinic/Other Outpatient,02125,4344318.9
2016,Urgent Care/Clinic/Other Outpatient,02127,
2016,Veterinary Office,02210,6031818.2
2016,Vocational School,02109,1887146.0
2016,Worship Facility,02108,1340195947.0
2016,Worship Facility,02116,2102223841.5
2016,Worship Facility,02118,8454003.3
2016,Worship Facility,02125,1780447.0
2016,Worship Facility,02135,862282.2
2016,Worship Facility,02163,781077.9
2016,Worship Facility,02215,6597323.5
2017,,,
2017,Adult Education,02120,1715553.6
2017,Adult Education,02136,3110852.1
2017,Ambulatory Surgical Center,02115,15708250.4
2017,Aquarium,02110,10451235.6
2017,Automobile Dealership,02132,5975756.7
2017,Automobile Dealership,02134,
2017,Automobile Dealership,02135,3898653.7
2017,Barracks,02108,6812700.3
2017,College/University,02108,37792642.0
2017,College/University,02111,111710085.60000001
2017,College/University,02114,6053803.3
2017,College/University,02115,1297492645.9999998
2017,College/University,02116,52668755.6
2017,College/University,02125,1125009.9
2017,College/University,02130,15433977.7
2017,College/University,02131,8269732.7
2017,College/University,02139,1314370.6
2017,College/University,02163,17453743.400000002
2017,College/University,02215,305141828.0
2017,College/University,02467,225567788.6
2017,Courthouse,02109,73429424.9
2017,Distribution Center,02109,7581424.6
2017,Distribution Center,02119,3226139.3
2017,Distribution Center,02129,2487039.2
2017,Distribution Center,02134,923022.9
2017,Distribution Center,02136,264067.5
2017,Distribution Center,02215,7768569.6
2017,Enclosed Mall,02119,17790972.3
2017,Energy/Power Station,02110,
2017,Energy/Power Station,02111,
2017,Energy/Power Station,02116,
2017,Energy/Power Station,02215,26819999.3
2017,Financial Office,02109,54099983.4
2017,Financial Office,02110,
2017,Financial Office,02111,124001368.1
2017,Financial Office,02116,60337745.3
2017,Financial Office,02210,174626315.8
2017,Fire Station,02109,1988191.5
2017,Fire Station,02110,3984972.4
2017,Fire Station,02111,833615.1
2017,Fire Station,02115,5626972.6
2017,Fire Station,02116,1148891.3
2017,Fire Station,02118,12812972.2
2017,Fire Station,02119,3883808.3
2017,Fire Station,02121,1454820.0
2017,Fire Station,02122,3062739.7
2017,Fire Station,02124,3438183.0999999996
2017,Fire Station,02125,898021.5
2017,Fire Station,02127,2835463.3
2017,Fire Station,02128,4785283.5
2017,Fire Station,02129,3427050.7
2017,Fire Station,02131,1477413.7
2017,Fire Station,02132,2083388.1
2017,Fire Station,02134,1670967.6
2017,Fire Station,02135,6512283.1
2017,Fire Station,02136,
2017,Fire Station,02169,319276.0
2017,Fire Station,02171,39683.2
2017,Fire Station,02210,59034.2
2017,Fitness Center/Health Club/Gym,02114,6098820.9
2017,Fitness Center/Health Club/Gym,02115,19359876.6
2017,Fitness Center/Health Club/Gym,02129,2452945.4
2017,Fitness Center/Health Club/Gym,02132,10345669.3
2017,Fitness Center/Health Club/Gym,02134,3019275.9
2017,Fitness Center/Health Club/Gym,02135,13463369.6
2017,Fitness Center/Health Club/Gym,02215,36879670.0
2017,Food Service,02121,3656715.2
2017,Hospital (General Medical & Surgical),02111,314130812.5
2017,Hospital (General Medical & Surgical),02114,1098056672.3
2017,Hospital (General Medical & Surgical),02115,920677323.3
2017,Hospital (General Medical & Surgical),02118,557487764.7
2017,Hospital (General Medical & Surgical),02120,114852412.4
2017,Hospital (General Medical & Surgical),02124,102330755.0
2017,Hospital (General Medical & Surgical),02129,57927872.7
2017,Hospital (General Medical & Surgical),02130,133007388.6
2017,Hospital (General Medical & Surgical),02132,3126685.1
2017,Hospital (General Medical & Surgical),02135,143417393.4
2017,Hospital (General Medical & Surgical),02215,823580613.0
2017,Hospital (General Medical & Surgical),12109,7987134.4
2017,Hotel,02108,15137646453.9
2017,Hotel,02109,55034925.5
2017,Hotel,02110,44162368.0
2017,Hotel,02111,53951690.3
2017,Hotel,02114,21048506.8
2017,Hotel,02115,33409507.1
2017,Hotel,02116,335770004.0
2017,Hotel,02122,9491582.1000000015
2017,Hotel,02125,7294514.0
2017,Hotel,02128,46004857.7
2017,Hotel,02129,27186060.9
2017,Hotel,02134,14549613.4
2017,Hotel,02135,14137936.2
2017,Hotel,02199,100266408.9
2017,Hotel,02210,235696695.89999998
2017,Hotel,02215,42961934.2
2017,Ice/Curling Rink,02134,14304930.2
2017,Indoor Arena,02114,72486178.1
2017,Indoor Arena,02134,3410198.6
2017,Indoor Arena,02215,69595914.2
2017,K-12 School,02111,14595416.0
2017,K-12 School,02113,1902381.3
2017,K-12 School,02115,26720328.900000002
2017,K-12 School,02116,11379445.600000001
2017,K-12 School,02118,17681786.2
2017,K-12 School,02119,40219917.6
2017,K-12 School,02120,62724429.6
2017,K-12 School,02121,69846473.0
2017,K-12 School,02122,52059807.8
2017,K-12 School,02124,48711410.300000004
2017,K-12 School,02125,65204298.900000006
2017,K-12 School,02126,27408039.799999997
2017,K-12 School,02127,39282132.8
2017,K-12 School,02128,49276893.400000006
2017,K-12 School,02129,31323457.0
2017,K-12 School,02130,72997143.300000012
2017,K-12 School,02131,18849135.599999998
2017,K-12 School,02132,76505165.2
2017,K-12 School,02134,29443725.2
2017,K-12 School,02135,30227960.400000002
2017,K-12 School,02136,43052795.6
2017,K-12 School,02215,10772329.8
2017,Laboratory,02111,153684024.1
2017,Laboratory,02114,40243272.8
2017,Laboratory,02115,1087205684.9
2017,Laboratory,02118,298727135.59999996
2017,Laboratory,02129,16786101.4
2017,Laboratory,02210,165041664.4
2017,Laboratory,02215,440447840.8
2017,Library,02113,843199.2
2017,Library,02114,744596.5
2017,Library,02115,34631319.9
2017,Library,02116,92411449.100000009
2017,Library,02118,661090.1
2017,Library,02119,579015.8
2017,Library,02120,1393490.7
2017,Library,02121,
2017,Library,02122,1064284.8
2017,Library,02124,1121092.3
2017,Library,02126,3060696.2
2017,Library,02127,733729.9
2017,Library,02128,1383609.8
2017,Library,02129,1402470.5
2017,Library,02130,604819.4
2017,Library,02131,1032161.4
2017,Library,02132,1345110.4
2017,Library,02134,2937220.4000000004
2017,Library,02135,1989227.6
2017,Library,02163,11998036.7
2017,Library,02215,28333951.3
2017,Lifestyle Center,02109,1260091.9
2017,Manufacturing/Industrial Plant,02118,39583602.6
2017,Manufacturing/Industrial Plant,02119,2136241.5
2017,Manufacturing/Industrial Plant,02125,8590030.9
2017,Manufacturing/Industrial Plant,02127,955453785.7
2017,Manufacturing/Industrial Plant,02128,3944093.6999999997
2017,Manufacturing/Industrial Plant,02129,22025804.0
2017,Manufacturing/Industrial Plant,02134,290624389.4
2017,Manufacturing/Industrial Plant,02135,5888976.6
2017,Medical Office,02111,13294543.4
2017,Medical Office,02114,167174485.10000002
2017,Medical Office,02115,18266971.799999997
2017,Medical Office,02118,63764135.3
2017,Medical Office,02127,5474676.3
2017,Medical Office,02129,221143437.8
2017,Medical Office,02130,5354517.5
2017,Medical Office,02135,21422266.1
2017,Medical Office,02215,136679244.9
2017,Medical Office,02467,7797776.2
2017,Mixed Use Property,02108,9592642.9
2017,Mixed Use Property,02110,16987934.1
2017,Mixed Use Property,02111,142088642.6
2017,Mixed Use Property,02114,400672.0
2017,Mixed Use Property,02115,33630844.6
2017,Mixed Use Property,02116,150031123.1
2017,Mixed Use Property,02118,9869248.1000000015
2017,Mixed Use Property,02119,2895024.1999999997
2017,Mixed Use Property,02127,4322074.0
2017,Mixed Use Property,02128,13986779.0
2017,Mixed Use Property,02129,
2017,Mixed Use Property,02130,8785871.1
2017,Mixed Use Property,02132,1779682.1
2017,Mixed Use Property,02134,6971295.7
2017,Mixed Use Property,02136,774525.5
2017,Mixed Use Property,02163,15107105.4
2017,Mixed Use Property,02210,11945466.8
2017,Mixed Use Property,02215,121774039.3
2017,Movie Theater,02111,10099759.8
2017,Multifamily Housing,01234,4998855.7
2017,Multifamily Housing,02021,10109996.3
2017,Multifamily Housing,02108,51039068.5
2017,Multifamily Housing,02109,218007502.00000003
2017,Multifamily Housing,02110,161172874.0
2017,Multifamily Housing,02111,269707932.00000006
2017,Multifamily Housing,02113,14387113.9
2017,Multifamily Housing,02114,285838332.8
2017,Multifamily Housing,02115,273276287.1
2017,Multifamily Housing,02116,363264375.4
2017,Multifamily Housing,02118,274829403.6
2017,Multifamily Housing,02119,198528350.9
2017,Multifamily Housing,02120,123626738.80000001
2017,Multifamily Housing,02121,122959172.40000002
2017,Multifamily Housing,02122,21923768.900000002
2017,Multifamily Housing,02124,107031983.80000001
2017,Multifamily Housing,02125,175966768.7
2017,Multifamily Housing,02126,49745774.8
2017,Multifamily Housing,02127,112238863.69999999
2017,Multifamily Housing,02128,93352668.5
2017,Multifamily Housing,02129,157624330.70000002
2017,Multifamily Housing,02130,128828969.30000001
2017,Multifamily Housing,02131,84429249.8
2017,Multifamily Housing,02132,46561856.300000004
2017,Multifamily Housing,02134,140483723.29999998
2017,Multifamily Housing,02135,277448625.4
2017,Multifamily Housing,02136,70890128.6
2017,Multifamily Housing,02199,145704584.3
2017,Multifamily Housing,02210,157117629.8
2017,Multifamily Housing,02215,238984013.39999998
2017,Multifamily Housing,02467,85202345.9
2017,Multifamily Housing,02481,5864261.5
2017,Multifamily Housing,21121,4100399.7
2017,Multifamily Housing,92116,
2017,Museum,02110,12975602.2
2017,Museum,02114,55237268.2
2017,Museum,02115,194363712.60000002
2017,Museum,02210,15115593.5
2017,Museum,02215,1525434626.8
2017,Non-Refrigerated Warehouse,02118,1276198.8
2017,Non-Refrigerated Warehouse,02119,5114985.1999999993
2017,Non-Refrigerated Warehouse,02122,378769.4
2017,Non-Refrigerated Warehouse,02124,
2017,Non-Refrigerated Warehouse,02125,56829.8
2017,Non-Refrigerated Warehouse,02126,1292681.2
2017,Non-Refrigerated Warehouse,02127,8028628.8000000007
2017,Non-Refrigerated Warehouse,02128,3555890.6
2017,Non-Refrigerated Warehouse,02129,451602.1
2017,Non-Refrigerated Warehouse,02130,3805666.1
2017,Non-Refrigerated Warehouse,02135,945873.3
2017,Non-Refrigerated Warehouse,02136,22371943.2
2017,Office,02026,1552224.5
2017,Office,02108,374903072.59999996
2017,Office,02109,432070375.8
2017,Office,02110,1206920734.8
2017,Office,02111,395843200.5
2017,Office,02114,162750361.0
2017,Office,02115,104173624.50000001
2017,Office,02116,749300771.0
2017,Office,02118,97829235.6
2017,Office,02119,45469512.9
2017,Office,02120,48570239.8
2017,Office,02121,5664678.1000000006
2017,Office,02122,9226849.0
2017,Office,02124,12809373.0
2017,Office,02125,42955265.400000006
2017,Office,02126,60698.3
2017,Office,02127,42287127.9
2017,Office,02129,126037714.10000001
2017,Office,02131,180052.9
2017,Office,02134,23868412.8
2017,Office,02135,31564256.2
2017,Office,02136,48619.8
2017,Office,02138,4422700.3
2017,Office,02144,15926206.4
2017,Office,02163,12767315.299999999
2017,Office,02199,270887620.5
2017,Office,02201,56548593.9
2017,Office,02203,72614896.2
2017,Office,02210,687302218.49999988
2017,Office,02215,331714050.0
2017,Office,02222,
2017,Other,01220,
2017,Other,02108,464351294.1
2017,Other,02109,2883064.4
2017,Other,02110,
2017,Other,02111,4456585.6
2017,Other,02114,5788751.5
2017,Other,02115,8538318.6
2017,Other,02116,19511220.8
2017,Other,02118,3309258.1999999997
2017,Other,02120,1715427.1
2017,Other,02127,7615267.6
2017,Other,02129,69167366.3
2017,Other,02134,21833712.6
2017,Other,02205,61567826.4
2017,Other,02210,10696853.3
2017,Other,02215,567004954.9000001
2017,Other - Education,01225,
2017,Other - Education,02113,
2017,Other - Education,02115,5186329.6
2017,Other - Education,02116,15416314.8
2017,Other - Education,02119,1381365.1
2017,Other - Education,02120,6923914.2
2017,Other - Education,02125,
2017,Other - Education,02135,4029728.2
2017,Other - Education,21242,241847.1
2017,Other - Entertainment/Public Assembly,02115,
2017,Other - Entertainment/Public Assembly,02122,5722762.0
2017,Other - Entertainment/Public Assembly,02128,
2017,Other - Entertainment/Public Assembly,02163,15257933.4
2017,Other - Lodging/Residential,02114,7406415.6
2017,Other - Lodging/Residential,02115,
2017,Other - Lodging/Residential,02116,
2017,Other - Lodging/Residential,02118,13153607.4
2017,Other - Lodging/Residential,02119,23418514.1
2017,Other - Lodging/Residential,02124,1488856.4
2017,Other - Lodging/Residential,02129,1297713.5
2017,Other - Lodging/Residential,02130,12193506.3
2017,Other - Lodging/Residential,02131,9376021.5
2017,Other - Lodging/Residential,02132,3962669.0
2017,Other - Lodging/Residential,02134,3444064.2
2017,Other - Lodging/Residential,02135,9299097.1
2017,Other - Lodging/Residential,02210,10109286.5
2017,Other - Lodging/Residential,02215,3426418.5
2017,Other - Mall,02108,15004981.0
2017,Other - Mall,02130,2472371.1
2017,Other - Public Services,02118,1444369.1
2017,Other - Public Services,02128,363412.1
2017,Other - Recreation,02109,358455.5
2017,Other - Recreation,02111,157331.0
2017,Other - Recreation,02120,77806.3
2017,Other - Recreation,02124,799205.7
2017,Other - Recreation,02130,
2017,Other - Recreation,02134,11913037.7
2017,Other - Services,02127,10731964.3
2017,Other - Services,02129,2846317.2
2017,Other - Specialty Hospital,02114,58678383.2
2017,Other - Specialty Hospital,02115,1095909779.2
2017,Other - Specialty Hospital,02130,30260383.8
2017,Other - Specialty Hospital,02135,5578726.8
2017,Other - Stadium,02128,879362.0
2017,Other - Stadium,02215,10029112.0
2017,Other - Technology/Science,02135,
2017,Other - Utility,02163,10837412.8
2017,Outpatient Rehabilitation/Physical Therapy,02131,1810334.1
2017,Outpatient Rehabilitation/Physical Therapy,02215,95300615.7
2017,Parking,02038,679479.3
2017,Parking,02109,7176051.5
2017,Parking,02110,4191990.8
2017,Parking,02111,1112144.8
2017,Parking,02114,3490539.1
2017,Parking,02115,2022946.1
2017,Parking,02116,
2017,Parking,02118,271446.6
2017,Parking,02129,2287360.8
2017,Parking,02134,5589871.7
2017,Parking,02135,9465986.7
2017,Parking,02210,662320.4
2017,Parking,02215,1302315.2000000002
2017,Performing Arts,02111,12707541.2
2017,Performing Arts,02116,2416668678079.3
2017,Performing Arts,02125,5550526.2
2017,Performing Arts,02163,1397507.8
2017,Performing Arts,02215,3484312.0
2017,Police Station,02114,5414491.4
2017,Police Station,02118,8101308.0
2017,Police Station,02119,7073422.9
2017,Police Station,02120,41811385.999999993
2017,Police Station,02122,2379406.0
2017,Police Station,02124,3083263.6
2017,Police Station,02126,220134.0
2017,Police Station,02127,440717.5
2017,Police Station,02128,2577566.3
2017,Police Station,02129,2017126.6
2017,Police Station,02130,2064455.1
2017,Police Station,02132,3077230.7
2017,Police Station,02136,22203502.7
2017,Police Station,02169,15163.2
2017,Police Station,02171,214571.3
2017,Police Station,02201,2101502.0
2017,Pre-school/Daycare,02118,2855035.1
2017,Pre-school/Daycare,02119,5250584.5
2017,Refrigerated Warehouse,02118,5028579.1
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02111,127075.6
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02116,
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02118,29457382.3
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02119,1996900.8
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02122,355018.0
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02125,2051607.4000000001
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02126,45000.0
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02130,5447398.1
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02131,1243991.0999999999
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02132,368517.9
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02134,97810.2
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02136,413972.0
2017,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02215,492201.3
2017,Residence Hall/Dormitory,02108,11834472.5
2017,Residence Hall/Dormitory,02111,21318978.1
2017,Residence Hall/Dormitory,02114,301706.1
2017,Residence Hall/Dormitory,02115,31456162.2
2017,Residence Hall/Dormitory,02116,26713522.3
2017,Residence Hall/Dormitory,02122,422246.1
2017,Residence Hall/Dormitory,02126,
2017,Residence Hall/Dormitory,02128,5901066.6
2017,Residence Hall/Dormitory,02135,13879332.7
2017,Residence Hall/Dormitory,02163,37546084.3
2017,Residence Hall/Dormitory,02171,
2017,Residence Hall/Dormitory,02215,227779357.99999994
2017,Residential Care Facility,02130,2971947.2
2017,Retail Store,02108,14249359.3
2017,Retail Store,02116,4845207.7
2017,Retail Store,02119,4036873.5
2017,Retail Store,02121,13179048.2
2017,Retail Store,02122,9469018.9
2017,Retail Store,02125,7848385.1
2017,Retail Store,02126,119689.5
2017,Retail Store,02132,9517623.8
2017,Retail Store,02134,1575088.7
2017,Retail Store,02136,
2017,Retail Store,02199,20743575.0
2017,Self-Storage Facility,02118,3153696.1999999997
2017,Self-Storage Facility,02122,1122664.8
2017,Self-Storage Facility,02125,
2017,Self-Storage Facility,02127,1777371.4
2017,Self-Storage Facility,02128,1127867.3
2017,Self-Storage Facility,02131,11712080.6
2017,Self-Storage Facility,02135,1841454.4
2017,Self-Storage Facility,02136,860224.0
2017,Senior Care Community,02114,6607284.8
2017,Senior Care Community,02115,
2017,Senior Care Community,02120,
2017,Senior Care Community,02122,15306538.6
2017,Senior Care Community,02124,19398090.8
2017,Senior Care Community,02127,28322405.3
2017,Senior Care Community,02128,185152956.3
2017,Senior Care Community,02130,42229882.3
2017,Senior Care Community,02132,26865227.200000003
2017,Senior Care Community,02135,6137245.8
2017,Senior Care Community,02136,
2017,Single Family Home,02130,895201.6
2017,Single Family Home,02163,550586.7
2017,Social/Meeting Hall,02113,1809677.5
2017,Social/Meeting Hall,02116,5900934.9
2017,Social/Meeting Hall,02119,11035814.2
2017,Social/Meeting Hall,02120,5166520.0
2017,Social/Meeting Hall,02126,944029.0
2017,Social/Meeting Hall,02127,9252244.5
2017,Social/Meeting Hall,02128,1557609.3
2017,Social/Meeting Hall,02130,3363960.9
2017,Social/Meeting Hall,02131,3492124.0
2017,Social/Meeting Hall,02132,1378343.8
2017,Social/Meeting Hall,02136,815493.6
2017,Social/Meeting Hall,02163,1456808.6
2017,Social/Meeting Hall,02215,2860661.4
2017,Stadium (Open),02134,9516224.3
2017,Stadium (Open),02215,76414536.3
2017,Strip Mall,02125,36514759.8
2017,Strip Mall,02126,371254.9
2017,Strip Mall,02129,7804136.5
2017,Strip Mall,02130,5812833.8
2017,Strip Mall,02467,1181949485.0
2017,Supermarket/Grocery Store,02110,8225916.2
2017,Supermarket/Grocery Store,02115,6094492.1
2017,Supermarket/Grocery Store,02120,9367259.6
2017,Supermarket/Grocery Store,02121,10282620.8
2017,Supermarket/Grocery Store,02122,38910581.7
2017,Supermarket/Grocery Store,02127,5642679.2
2017,Supermarket/Grocery Store,02130,9715535.3
2017,Supermarket/Grocery Store,02131,9245487.2
2017,Supermarket/Grocery Store,02134,17317755.7
2017,Supermarket/Grocery Store,02136,24623297.8
2017,Supermarket/Grocery Store,02199,17067833.8
2017,Supermarket/Grocery Store,02215,19135715.4
2017,Supermarket/Grocery Store,02481,15376286.0
2017,Swimming Pool,02119,3331220.2
2017,Swimming Pool,02128,3576820.4
2017,Swimming Pool,02131,5276642.9
2017,Swimming Pool,02132,3487567.1
2017,Swimming Pool,02134,7679922.5
2017,Urgent Care/Clinic/Other Outpatient,02118,
2017,Urgent Care/Clinic/Other Outpatient,02119,229021.6
2017,Urgent Care/Clinic/Other Outpatient,02124,1521876.1
2017,Urgent Care/Clinic/Other Outpatient,02125,16209593247.3
2017,Urgent Care/Clinic/Other Outpatient,02127,
2017,Urgent Care/Clinic/Other Outpatient,02128,12208336.3
2017,Urgent Care/Clinic/Other Outpatient,02215,
2017,Veterinary Office,02131,2501159.3
2017,Vocational School,02109,4412589.5
2017,Worship Facility,02108,4102571.3000000003
2017,Worship Facility,02110,5278136.7
2017,Worship Facility,02116,4176684849.5
2017,Worship Facility,02118,6384784.2
2017,Worship Facility,02120,3377603.7
2017,Worship Facility,02125,
2017,Worship Facility,02135,949162.5
2017,Worship Facility,02163,667807.2
2017,Worship Facility,02215,6657311.6
2018,,,
2018,Adult Education,02120,1794166.1
2018,Adult Education,02136,3084175.7
2018,Ambulatory Surgical Center,02115,16341875.1
